document,probabilities,topic,,,,,,,
earn,0.0,0.357142857143,0.428571428571,0.0,0.0,0.0,0.0714285714286,0.142857142857,3
earn,0.08,0.56,0.08,0.0,0.12,0.0,0.0,0.16,2
ship,0.3,0.0,0.1,0.0,0.18,0.3,0.08,0.04,1
earn,0.0,0.741935483871,0.0,0.0,0.0645161290323,0.0322580645161,0.0,0.161290322581,2
trade,0.0416666666667,0.0,0.125,0.0,0.0833333333333,0.3125,0.395833333333,0.0416666666667,7
earn,0.0,0.666666666667,0.0,0.0,0.148148148148,0.0,0.0,0.185185185185,2
acq,0.384615384615,0.0769230769231,0.269230769231,0.0384615384615,0.0384615384615,0.0,0.0384615384615,0.153846153846,1
earn,0.0,0.666666666667,0.111111111111,0.0,0.0,0.0,0.0,0.222222222222,2
earn,0.0,0.625,0.0625,0.0,0.125,0.0,0.0,0.1875,2
acq,0.0588235294118,0.0588235294118,0.352941176471,0.0588235294118,0.0294117647059,0.117647058824,0.0882352941176,0.235294117647,3
earn,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,2
earn,0.0384615384615,0.634615384615,0.0961538461538,0.0,0.0192307692308,0.0192307692308,0.0,0.192307692308,2
earn,0.172413793103,0.172413793103,0.241379310345,0.0,0.120689655172,0.0172413793103,0.0,0.275862068966,8
acq,0.142857142857,0.0285714285714,0.542857142857,0.0285714285714,0.0285714285714,0.0857142857143,0.0571428571429,0.0857142857143,3
acq,0.229166666667,0.0,0.229166666667,0.208333333333,0.0416666666667,0.0416666666667,0.125,0.125,1
acq,0.047619047619,0.0,0.47619047619,0.047619047619,0.166666666667,0.119047619048,0.047619047619,0.0952380952381,3
acq,0.0238095238095,0.0,0.833333333333,0.0,0.0238095238095,0.0952380952381,0.0,0.0238095238095,3
acq,0.192307692308,0.0384615384615,0.557692307692,0.0192307692308,0.0192307692308,0.0384615384615,0.0384615384615,0.0961538461538,3
earn,0.0,0.454545454545,0.363636363636,0.0,0.0,0.0,0.0,0.181818181818,2
acq,0.142857142857,0.0,0.571428571429,0.0,0.142857142857,0.0,0.0,0.142857142857,3
earn,0.134615384615,0.115384615385,0.269230769231,0.0,0.134615384615,0.0384615384615,0.0769230769231,0.230769230769,3
earn,0.0,0.272727272727,0.454545454545,0.0,0.0,0.0,0.0909090909091,0.181818181818,3
earn,0.188235294118,0.117647058824,0.247058823529,0.0352941176471,0.0470588235294,0.0235294117647,0.0705882352941,0.270588235294,8
acq,0.063829787234,0.0106382978723,0.478723404255,0.0212765957447,0.212765957447,0.0212765957447,0.127659574468,0.063829787234,3
earn,0.0975609756098,0.560975609756,0.0731707317073,0.0,0.0975609756098,0.0487804878049,0.0,0.121951219512,2
earn,0.025641025641,0.692307692308,0.0,0.0,0.0,0.0769230769231,0.0,0.205128205128,2
earn,0.0,0.1875,0.625,0.0,0.0,0.0,0.0625,0.125,3
acq,0.186170212766,0.0425531914894,0.38829787234,0.0904255319149,0.11170212766,0.0372340425532,0.0478723404255,0.0957446808511,3
acq,0.25,0.0,0.416666666667,0.0833333333333,0.0,0.0,0.0833333333333,0.166666666667,3
acq,0.285714285714,0.0,0.285714285714,0.0952380952381,0.0952380952381,0.047619047619,0.047619047619,0.142857142857,1
earn,0.0909090909091,0.363636363636,0.272727272727,0.0,0.0,0.0,0.0,0.272727272727,2
earn,0.0,0.588235294118,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.294117647059,2
earn,0.046511627907,0.0232558139535,0.511627906977,0.116279069767,0.046511627907,0.046511627907,0.0232558139535,0.186046511628,3
acq,0.2,0.05,0.3,0.0,0.0,0.0,0.35,0.1,7
earn,0.0,0.685714285714,0.0,0.0,0.0571428571429,0.0571428571429,0.0,0.2,2
acq,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,3
acq,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,3
ship,0.275,0.0,0.25,0.0,0.05,0.275,0.125,0.025,1
acq,0.224489795918,0.122448979592,0.34693877551,0.0408163265306,0.102040816327,0.0,0.0816326530612,0.0816326530612,3
acq,0.16,0.04,0.36,0.12,0.2,0.0,0.12,0.0,3
acq,0.0483870967742,0.00806451612903,0.314516129032,0.0322580645161,0.290322580645,0.0967741935484,0.16935483871,0.0403225806452,3
acq,0.113636363636,0.0,0.295454545455,0.0454545454545,0.25,0.0909090909091,0.113636363636,0.0909090909091,3
acq,0.0238095238095,0.0,0.380952380952,0.0238095238095,0.190476190476,0.119047619048,0.261904761905,0.0,3
interest,0.0512820512821,0.0512820512821,0.358974358974,0.0,0.307692307692,0.0512820512821,0.153846153846,0.025641025641,3
acq,0.447368421053,0.0,0.157894736842,0.210526315789,0.0526315789474,0.0526315789474,0.0263157894737,0.0526315789474,1
ship,0.297872340426,0.0,0.0851063829787,0.063829787234,0.212765957447,0.276595744681,0.063829787234,0.0,1
acq,0.185483870968,0.0161290322581,0.266129032258,0.0645161290323,0.0806451612903,0.0483870967742,0.274193548387,0.0645161290323,7
ship,0.508771929825,0.0263157894737,0.0175438596491,0.0438596491228,0.0526315789474,0.219298245614,0.105263157895,0.0263157894737,1
ship,0.295454545455,0.0,0.25,0.0454545454545,0.0681818181818,0.204545454545,0.0681818181818,0.0681818181818,1
earn,0.0,0.458333333333,0.208333333333,0.0,0.0833333333333,0.0,0.0416666666667,0.208333333333,2
earn,0.0,0.44,0.24,0.0,0.08,0.0,0.08,0.16,2
earn,0.0,0.346153846154,0.230769230769,0.0,0.0769230769231,0.0,0.0769230769231,0.269230769231,2
earn,0.04,0.36,0.24,0.0,0.08,0.04,0.04,0.2,2
ship,0.118918918919,0.00540540540541,0.135135135135,0.0378378378378,0.345945945946,0.254054054054,0.0756756756757,0.027027027027,5
crude,0.0625,0.0,0.0416666666667,0.354166666667,0.0833333333333,0.145833333333,0.291666666667,0.0208333333333,4
ship,0.00917431192661,0.0183486238532,0.110091743119,0.045871559633,0.0733944954128,0.504587155963,0.155963302752,0.0825688073394,6
crude,0.0507614213198,0.0203045685279,0.121827411168,0.223350253807,0.0456852791878,0.0609137055838,0.406091370558,0.0710659898477,7
interest,0.0498614958449,0.0443213296399,0.135734072022,0.0609418282548,0.360110803324,0.116343490305,0.124653739612,0.108033240997,5
trade,0.027027027027,0.0,0.027027027027,0.0810810810811,0.0810810810811,0.0,0.243243243243,0.540540540541,8
money-fx,0.0967741935484,0.0322580645161,0.0322580645161,0.0161290322581,0.145161290323,0.0161290322581,0.129032258065,0.532258064516,8
crude,0.0487804878049,0.00609756097561,0.15243902439,0.274390243902,0.225609756098,0.0609756097561,0.182926829268,0.0487804878049,4
acq,0.153846153846,0.0,0.461538461538,0.115384615385,0.115384615385,0.115384615385,0.0,0.0384615384615,3
money-fx,0.0512820512821,0.0512820512821,0.0512820512821,0.0512820512821,0.538461538462,0.025641025641,0.102564102564,0.128205128205,5
crude,0.0487804878049,0.0,0.146341463415,0.243902439024,0.170731707317,0.268292682927,0.0975609756098,0.0243902439024,6
interest,0.1,0.0,0.2,0.0,0.6,0.1,0.0,0.0,5
interest,0.0612244897959,0.0204081632653,0.102040816327,0.0204081632653,0.632653061224,0.0408163265306,0.0612244897959,0.0612244897959,5
earn,0.0384615384615,0.115384615385,0.384615384615,0.0769230769231,0.0,0.0384615384615,0.153846153846,0.192307692308,3
acq,0.38961038961,0.0649350649351,0.168831168831,0.12987012987,0.0519480519481,0.0779220779221,0.0519480519481,0.0649350649351,1
acq,0.0824175824176,0.032967032967,0.571428571429,0.010989010989,0.0769230769231,0.0714285714286,0.131868131868,0.021978021978,3
acq,0.0555555555556,0.0148148148148,0.488888888889,0.0592592592593,0.062962962963,0.1,0.122222222222,0.0962962962963,3
acq,0.0754716981132,0.0188679245283,0.603773584906,0.0188679245283,0.0188679245283,0.0943396226415,0.0188679245283,0.150943396226,3
earn,0.103703703704,0.00740740740741,0.348148148148,0.0222222222222,0.0962962962963,0.148148148148,0.0666666666667,0.207407407407,3
ship,0.00917431192661,0.0183486238532,0.110091743119,0.045871559633,0.0733944954128,0.504587155963,0.146788990826,0.0917431192661,6
acq,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1
earn,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8
acq,0.340909090909,0.0454545454545,0.318181818182,0.0227272727273,0.0227272727273,0.0909090909091,0.136363636364,0.0227272727273,1
acq,0.15,0.0625,0.6,0.0125,0.025,0.05,0.0625,0.0375,3
acq,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,3
acq,0.310344827586,0.0344827586207,0.172413793103,0.0,0.0689655172414,0.0689655172414,0.0344827586207,0.310344827586,1
interest,0.0612244897959,0.0204081632653,0.102040816327,0.0204081632653,0.632653061224,0.0408163265306,0.0612244897959,0.0612244897959,5
ship,0.0606060606061,0.0909090909091,0.151515151515,0.242424242424,0.121212121212,0.151515151515,0.030303030303,0.151515151515,4
ship,0.16393442623,0.0,0.0327868852459,0.229508196721,0.131147540984,0.147540983607,0.245901639344,0.0491803278689,7
crude,0.0507614213198,0.0203045685279,0.121827411168,0.223350253807,0.0456852791878,0.0609137055838,0.406091370558,0.0710659898477,7
acq,0.210526315789,0.0789473684211,0.342105263158,0.0526315789474,0.131578947368,0.0263157894737,0.0789473684211,0.0789473684211,3
acq,0.166666666667,0.0151515151515,0.371212121212,0.0378787878788,0.0681818181818,0.0757575757576,0.227272727273,0.0378787878788,3
acq,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,3
earn,0.260683760684,0.0512820512821,0.162393162393,0.0384615384615,0.0982905982906,0.0683760683761,0.0940170940171,0.226495726496,1
acq,0.211538461538,0.0,0.384615384615,0.0384615384615,0.0769230769231,0.0961538461538,0.0769230769231,0.115384615385,3
money-fx,0.111111111111,0.0,0.111111111111,0.148148148148,0.407407407407,0.0740740740741,0.0740740740741,0.0740740740741,5
acq,0.114285714286,0.0428571428571,0.271428571429,0.0285714285714,0.128571428571,0.0428571428571,0.0571428571429,0.314285714286,8
acq,0.211538461538,0.0,0.384615384615,0.0384615384615,0.0769230769231,0.0961538461538,0.0769230769231,0.115384615385,3
acq,0.0775862068966,0.00862068965517,0.612068965517,0.0172413793103,0.00862068965517,0.0603448275862,0.163793103448,0.051724137931,3
acq,0.142857142857,0.142857142857,0.571428571429,0.0,0.0,0.142857142857,0.0,0.0,3
earn,0.196078431373,0.0261437908497,0.509803921569,0.0130718954248,0.0915032679739,0.0588235294118,0.0457516339869,0.0588235294118,3
trade,0.0933333333333,0.0355555555556,0.137777777778,0.0222222222222,0.111111111111,0.0755555555556,0.448888888889,0.0755555555556,7
earn,0.129032258065,0.129032258065,0.451612903226,0.193548387097,0.0,0.0,0.0322580645161,0.0645161290323,3
acq,0.222222222222,0.0,0.333333333333,0.0,0.0,0.0,0.111111111111,0.333333333333,3
acq,0.172413793103,0.0344827586207,0.551724137931,0.0,0.0689655172414,0.0344827586207,0.103448275862,0.0344827586207,3
acq,0.175572519084,0.00763358778626,0.488549618321,0.0381679389313,0.0534351145038,0.0534351145038,0.137404580153,0.0458015267176,3
interest,0.125,0.0,0.375,0.0,0.5,0.0,0.0,0.0,5
interest,0.125,0.0,0.375,0.0,0.5,0.0,0.0,0.0,5
acq,0.116279069767,0.0232558139535,0.255813953488,0.046511627907,0.162790697674,0.0232558139535,0.162790697674,0.209302325581,3
earn,0.0769230769231,0.102564102564,0.128205128205,0.230769230769,0.153846153846,0.0769230769231,0.0769230769231,0.153846153846,4
interest,0.107142857143,0.0,0.107142857143,0.0,0.571428571429,0.142857142857,0.0,0.0714285714286,5
acq,0.354838709677,0.0,0.376344086022,0.0645161290323,0.0860215053763,0.0215053763441,0.0752688172043,0.0215053763441,3
acq,0.144230769231,0.0288461538462,0.548076923077,0.0192307692308,0.0288461538462,0.0192307692308,0.0673076923077,0.144230769231,3
acq,0.0454545454545,0.0,0.363636363636,0.0,0.113636363636,0.113636363636,0.204545454545,0.159090909091,3
acq,0.0869565217391,0.0652173913043,0.369565217391,0.0434782608696,0.282608695652,0.0434782608696,0.0652173913043,0.0434782608696,3
acq,0.285714285714,0.0238095238095,0.595238095238,0.0238095238095,0.0,0.0238095238095,0.047619047619,0.0,3
interest,0.075,0.0,0.0875,0.075,0.5375,0.1125,0.05,0.0625,5
acq,0.156862745098,0.0392156862745,0.294117647059,0.235294117647,0.0196078431373,0.0196078431373,0.156862745098,0.078431372549,3
ship,0.650485436893,0.00970873786408,0.0194174757282,0.0582524271845,0.116504854369,0.0776699029126,0.0388349514563,0.0291262135922,1
interest,0.0635593220339,0.0381355932203,0.118644067797,0.0847457627119,0.432203389831,0.0677966101695,0.114406779661,0.0805084745763,5
acq,0.0,0.0,0.5,0.0,0.0,0.333333333333,0.166666666667,0.0,3
crude,0.132158590308,0.00881057268722,0.105726872247,0.237885462555,0.202643171806,0.101321585903,0.123348017621,0.0881057268722,4
earn,0.151079136691,0.0359712230216,0.115107913669,0.0431654676259,0.158273381295,0.0503597122302,0.0863309352518,0.359712230216,8
earn,0.0512820512821,0.0512820512821,0.230769230769,0.0512820512821,0.205128205128,0.128205128205,0.025641025641,0.25641025641,8
interest,0.075,0.0,0.0875,0.075,0.5375,0.1125,0.05,0.0625,5
acq,0.142857142857,0.0,0.142857142857,0.0,0.0,0.428571428571,0.285714285714,0.0,6
interest,0.0793650793651,0.0,0.111111111111,0.031746031746,0.52380952381,0.111111111111,0.111111111111,0.031746031746,5
acq,0.04,0.0,0.4,0.02,0.1,0.12,0.06,0.26,3
interest,0.0793650793651,0.0,0.111111111111,0.031746031746,0.52380952381,0.111111111111,0.111111111111,0.031746031746,5
interest,0.0819672131148,0.0,0.114754098361,0.0327868852459,0.540983606557,0.0819672131148,0.114754098361,0.0327868852459,5
interest,0.0,0.0,0.222222222222,0.111111111111,0.222222222222,0.0,0.444444444444,0.0,7
acq,0.272727272727,0.0,0.515151515152,0.0,0.0,0.0606060606061,0.121212121212,0.030303030303,3
acq,0.173333333333,0.04,0.16,0.16,0.213333333333,0.0266666666667,0.08,0.146666666667,5
crude,0.0,0.0,0.0,0.333333333333,0.111111111111,0.222222222222,0.111111111111,0.222222222222,4
acq,0.179104477612,0.0298507462687,0.179104477612,0.0597014925373,0.164179104478,0.119402985075,0.208955223881,0.0597014925373,7
acq,0.111111111111,0.0,0.4,0.0666666666667,0.177777777778,0.0666666666667,0.111111111111,0.0666666666667,3
acq,0.107142857143,0.0178571428571,0.375,0.0535714285714,0.178571428571,0.0178571428571,0.214285714286,0.0357142857143,3
acq,0.0707070707071,0.010101010101,0.353535353535,0.040404040404,0.131313131313,0.010101010101,0.323232323232,0.0606060606061,3
money-fx,0.0,0.0,0.142857142857,0.0,0.571428571429,0.142857142857,0.0,0.142857142857,5
earn,0.16814159292,0.0442477876106,0.256637168142,0.00884955752212,0.0884955752212,0.0265486725664,0.0973451327434,0.309734513274,8
crude,0.1,0.0,0.1,0.4,0.2,0.0,0.1,0.1,4
acq,0.102040816327,0.0408163265306,0.224489795918,0.0408163265306,0.0,0.163265306122,0.30612244898,0.122448979592,7
acq,0.163636363636,0.0181818181818,0.290909090909,0.0363636363636,0.2,0.0181818181818,0.127272727273,0.145454545455,3
acq,0.178571428571,0.0535714285714,0.321428571429,0.0357142857143,0.0892857142857,0.0535714285714,0.196428571429,0.0714285714286,3
acq,0.238095238095,0.0952380952381,0.238095238095,0.047619047619,0.119047619048,0.0,0.047619047619,0.214285714286,1
acq,0.366666666667,0.1,0.166666666667,0.0333333333333,0.1,0.0666666666667,0.0333333333333,0.133333333333,1
acq,0.166666666667,0.0,0.666666666667,0.0,0.0,0.166666666667,0.0,0.0,3
crude,0.1,0.025,0.1,0.5,0.05,0.025,0.05,0.15,4
interest,0.115646258503,0.0136054421769,0.190476190476,0.0272108843537,0.299319727891,0.0884353741497,0.176870748299,0.0884353741497,5
earn,0.0294117647059,0.117647058824,0.5,0.0294117647059,0.0588235294118,0.0294117647059,0.0882352941176,0.147058823529,3
acq,0.223300970874,0.0679611650485,0.223300970874,0.106796116505,0.0776699029126,0.0970873786408,0.135922330097,0.0679611650485,1
trade,0.0943396226415,0.0188679245283,0.11320754717,0.0,0.0754716981132,0.132075471698,0.490566037736,0.0754716981132,7
crude,0.0188679245283,0.0754716981132,0.150943396226,0.0377358490566,0.11320754717,0.11320754717,0.283018867925,0.207547169811,7
acq,0.19298245614,0.0526315789474,0.491228070175,0.0701754385965,0.0175438596491,0.0877192982456,0.0350877192982,0.0526315789474,3
acq,0.0925925925926,0.0925925925926,0.5,0.0185185185185,0.0185185185185,0.0925925925926,0.111111111111,0.0740740740741,3
ship,0.13768115942,0.0652173913043,0.159420289855,0.0869565217391,0.159420289855,0.202898550725,0.0579710144928,0.130434782609,6
interest,0.0666666666667,0.0222222222222,0.133333333333,0.0444444444444,0.6,0.0444444444444,0.0666666666667,0.0222222222222,5
money-fx,0.119047619048,0.0119047619048,0.178571428571,0.0595238095238,0.0952380952381,0.130952380952,0.369047619048,0.0357142857143,7
acq,0.142857142857,0.0714285714286,0.642857142857,0.0,0.0,0.0,0.107142857143,0.0357142857143,3
acq,0.103448275862,0.103448275862,0.551724137931,0.0,0.0,0.0344827586207,0.137931034483,0.0689655172414,3
acq,0.0,0.0,0.5,0.25,0.125,0.125,0.0,0.0,3
acq,0.02,0.06,0.64,0.0,0.04,0.06,0.1,0.08,3
acq,0.159090909091,0.0909090909091,0.386363636364,0.0454545454545,0.0909090909091,0.0454545454545,0.113636363636,0.0681818181818,3
earn,0.0740740740741,0.148148148148,0.185185185185,0.0,0.185185185185,0.111111111111,0.111111111111,0.185185185185,3
earn,0.142857142857,0.285714285714,0.0,0.0,0.142857142857,0.142857142857,0.0,0.285714285714,2
acq,0.115384615385,0.0192307692308,0.211538461538,0.0192307692308,0.115384615385,0.0384615384615,0.173076923077,0.307692307692,8
acq,0.433333333333,0.0333333333333,0.133333333333,0.1,0.166666666667,0.0666666666667,0.0666666666667,0.0,1
interest,0.046511627907,0.0,0.279069767442,0.0697674418605,0.325581395349,0.0697674418605,0.186046511628,0.0232558139535,5
earn,0.0740740740741,0.0740740740741,0.555555555556,0.111111111111,0.0,0.0,0.0740740740741,0.111111111111,3
ship,0.0344827586207,0.137931034483,0.172413793103,0.206896551724,0.172413793103,0.172413793103,0.103448275862,0.0,4
earn,0.0,0.294117647059,0.705882352941,0.0,0.0,0.0,0.0,0.0,3
ship,0.341463414634,0.0243902439024,0.317073170732,0.0243902439024,0.0975609756098,0.146341463415,0.0243902439024,0.0243902439024,1
acq,0.0346820809249,0.028901734104,0.352601156069,0.0809248554913,0.14450867052,0.138728323699,0.115606936416,0.104046242775,3
acq,0.078431372549,0.0196078431373,0.490196078431,0.0196078431373,0.117647058824,0.0588235294118,0.0196078431373,0.196078431373,3
acq,0.0612244897959,0.0204081632653,0.34693877551,0.163265306122,0.102040816327,0.183673469388,0.0204081632653,0.102040816327,3
acq,0.263157894737,0.105263157895,0.263157894737,0.0263157894737,0.131578947368,0.0526315789474,0.105263157895,0.0526315789474,1
earn,0.0980392156863,0.0882352941176,0.0980392156863,0.0882352941176,0.147058823529,0.0490196078431,0.0588235294118,0.372549019608,8
earn,0.123711340206,0.103092783505,0.175257731959,0.164948453608,0.154639175258,0.0,0.0618556701031,0.216494845361,8
earn,0.111111111111,0.0555555555556,0.0555555555556,0.0925925925926,0.259259259259,0.12962962963,0.111111111111,0.185185185185,5
earn,0.111111111111,0.0,0.355555555556,0.0666666666667,0.111111111111,0.111111111111,0.155555555556,0.0888888888889,3
acq,0.183098591549,0.0281690140845,0.492957746479,0.0704225352113,0.0422535211268,0.0,0.0704225352113,0.112676056338,3
acq,0.123595505618,0.0224719101124,0.303370786517,0.0674157303371,0.0449438202247,0.0786516853933,0.202247191011,0.157303370787,3
ship,0.0804597701149,0.0229885057471,0.149425287356,0.114942528736,0.114942528736,0.344827586207,0.0919540229885,0.0804597701149,6
acq,0.174311926606,0.0733944954128,0.334862385321,0.045871559633,0.0321100917431,0.0504587155963,0.0642201834862,0.224770642202,3
acq,0.487179487179,0.0,0.179487179487,0.025641025641,0.0512820512821,0.0512820512821,0.0769230769231,0.128205128205,1
acq,0.617647058824,0.0882352941176,0.117647058824,0.0,0.0294117647059,0.0,0.147058823529,0.0,1
acq,0.22972972973,0.0202702702703,0.391891891892,0.0608108108108,0.0878378378378,0.027027027027,0.0810810810811,0.101351351351,3
acq,0.25,0.0,0.458333333333,0.0,0.166666666667,0.0416666666667,0.0,0.0833333333333,3
crude,0.05,0.0125,0.1375,0.4,0.15,0.0125,0.05,0.1875,4
acq,0.142857142857,0.0,0.714285714286,0.0,0.0,0.142857142857,0.0,0.0,3
acq,0.315789473684,0.0263157894737,0.421052631579,0.0526315789474,0.131578947368,0.0,0.0526315789474,0.0,3
grain,0.0,0.125,0.0,0.25,0.375,0.0,0.125,0.125,5
grain,0.0,0.1,0.0,0.2,0.3,0.0,0.1,0.3,5
acq,0.157894736842,0.0,0.552631578947,0.0526315789474,0.0263157894737,0.0789473684211,0.0789473684211,0.0526315789474,3
acq,0.12,0.0666666666667,0.386666666667,0.0666666666667,0.0666666666667,0.106666666667,0.146666666667,0.04,3
ship,0.0384615384615,0.0128205128205,0.153846153846,0.0641025641026,0.0897435897436,0.5,0.0512820512821,0.0897435897436,6
crude,0.107142857143,0.0214285714286,0.142857142857,0.157142857143,0.0714285714286,0.114285714286,0.307142857143,0.0785714285714,7
acq,0.142857142857,0.0,0.428571428571,0.0,0.0,0.142857142857,0.285714285714,0.0,3
acq,0.159090909091,0.0227272727273,0.477272727273,0.0113636363636,0.0681818181818,0.0454545454545,0.147727272727,0.0681818181818,3
crude,0.0731707317073,0.0243902439024,0.170731707317,0.365853658537,0.0487804878049,0.0243902439024,0.0487804878049,0.243902439024,4
earn,0.125,0.25,0.0,0.0,0.125,0.125,0.125,0.25,2
earn,0.0147058823529,0.0588235294118,0.558823529412,0.0588235294118,0.102941176471,0.0147058823529,0.0588235294118,0.132352941176,3
acq,0.125,0.1875,0.625,0.0,0.0625,0.0,0.0,0.0,3
ship,0.101694915254,0.0,0.28813559322,0.0847457627119,0.101694915254,0.28813559322,0.0677966101695,0.0677966101695,3
ship,0.136363636364,0.0,0.272727272727,0.204545454545,0.0909090909091,0.0681818181818,0.0681818181818,0.159090909091,3
crude,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,4
acq,0.2,0.025,0.425,0.05,0.075,0.1,0.05,0.075,3
earn,0.0,0.166666666667,0.333333333333,0.0,0.0,0.0,0.0,0.5,8
interest,0.168224299065,0.0,0.214953271028,0.130841121495,0.345794392523,0.0560747663551,0.0,0.0841121495327,5
acq,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4,3
crude,0.0467289719626,0.0280373831776,0.18691588785,0.130841121495,0.14953271028,0.0934579439252,0.242990654206,0.121495327103,7
interest,0.0833333333333,0.0,0.333333333333,0.0,0.0833333333333,0.166666666667,0.333333333333,0.0,3
acq,0.2,0.2,0.266666666667,0.0,0.2,0.0666666666667,0.0,0.0666666666667,3
acq,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,0.0,3
interest,0.00826446280992,0.0330578512397,0.280991735537,0.107438016529,0.264462809917,0.099173553719,0.123966942149,0.0826446280992,3
acq,0.157894736842,0.0210526315789,0.168421052632,0.0947368421053,0.210526315789,0.0947368421053,0.168421052632,0.0842105263158,5
acq,0.388888888889,0.0,0.222222222222,0.0,0.111111111111,0.222222222222,0.0,0.0555555555556,1
acq,0.230769230769,0.0,0.153846153846,0.192307692308,0.115384615385,0.115384615385,0.115384615385,0.0769230769231,1
earn,0.0683760683761,0.111111111111,0.213675213675,0.034188034188,0.179487179487,0.034188034188,0.0512820512821,0.307692307692,8
acq,0.037037037037,0.0185185185185,0.481481481481,0.0555555555556,0.0925925925926,0.111111111111,0.148148148148,0.0555555555556,3
earn,0.0769230769231,0.153846153846,0.692307692308,0.0,0.0,0.0,0.0,0.0769230769231,3
acq,0.206349206349,0.031746031746,0.460317460317,0.0634920634921,0.0,0.047619047619,0.126984126984,0.0634920634921,3
acq,0.59756097561,0.0975609756098,0.0975609756098,0.0243902439024,0.0609756097561,0.0243902439024,0.0243902439024,0.0731707317073,1
crude,0.0185185185185,0.037037037037,0.0740740740741,0.277777777778,0.111111111111,0.0740740740741,0.185185185185,0.222222222222,4
grain,0.0661764705882,0.0220588235294,0.158088235294,0.0588235294118,0.363970588235,0.0882352941176,0.154411764706,0.0882352941176,5
acq,0.0862068965517,0.0344827586207,0.431034482759,0.0344827586207,0.103448275862,0.0775862068966,0.163793103448,0.0689655172414,3
acq,0.304347826087,0.0434782608696,0.304347826087,0.0434782608696,0.0,0.130434782609,0.0,0.173913043478,1
acq,0.179245283019,0.0471698113208,0.212264150943,0.0566037735849,0.11320754717,0.061320754717,0.179245283019,0.150943396226,3
acq,0.0754716981132,0.0,0.358490566038,0.0,0.132075471698,0.0566037735849,0.358490566038,0.0188679245283,3
acq,0.191489361702,0.0,0.553191489362,0.0212765957447,0.0212765957447,0.0425531914894,0.063829787234,0.106382978723,3
earn,0.152173913043,0.152173913043,0.108695652174,0.0652173913043,0.108695652174,0.0434782608696,0.0869565217391,0.282608695652,8
acq,0.142857142857,0.0,0.285714285714,0.0,0.142857142857,0.0,0.285714285714,0.142857142857,3
acq,0.089552238806,0.044776119403,0.507462686567,0.0,0.044776119403,0.119402985075,0.119402985075,0.0746268656716,3
acq,0.181818181818,0.0454545454545,0.409090909091,0.0378787878788,0.0681818181818,0.0378787878788,0.143939393939,0.0757575757576,3
acq,0.0350877192982,0.0526315789474,0.59649122807,0.0526315789474,0.140350877193,0.0701754385965,0.0350877192982,0.0175438596491,3
acq,0.0652173913043,0.0434782608696,0.586956521739,0.0,0.108695652174,0.0869565217391,0.0217391304348,0.0869565217391,3
acq,0.0555555555556,0.0833333333333,0.583333333333,0.0,0.0833333333333,0.0833333333333,0.0555555555556,0.0555555555556,3
acq,0.075,0.075,0.575,0.05,0.05,0.05,0.075,0.05,3
earn,0.0869565217391,0.130434782609,0.36231884058,0.0,0.0434782608696,0.0434782608696,0.0289855072464,0.304347826087,3
acq,0.0243902439024,0.121951219512,0.634146341463,0.0487804878049,0.0,0.0487804878049,0.0243902439024,0.0975609756098,3
acq,0.36,0.0,0.2,0.0,0.04,0.0,0.04,0.36,1
crude,0.113636363636,0.0,0.0795454545455,0.397727272727,0.0909090909091,0.0454545454545,0.147727272727,0.125,4
money-fx,0.05,0.0,0.0833333333333,0.0333333333333,0.283333333333,0.1,0.433333333333,0.0166666666667,7
money-fx,0.0943396226415,0.0377358490566,0.132075471698,0.0943396226415,0.339622641509,0.0943396226415,0.150943396226,0.0566037735849,5
ship,0.0900473933649,0.104265402844,0.0947867298578,0.104265402844,0.175355450237,0.298578199052,0.0995260663507,0.0331753554502,6
trade,0.0515463917526,0.0515463917526,0.134020618557,0.0103092783505,0.216494845361,0.0721649484536,0.371134020619,0.0927835051546,7
money-fx,0.0975609756098,0.0243902439024,0.134146341463,0.0853658536585,0.329268292683,0.0487804878049,0.207317073171,0.0731707317073,5
trade,0.0977443609023,0.0576441102757,0.12030075188,0.0852130325815,0.238095238095,0.0927318295739,0.260651629073,0.047619047619,7
interest,0.25,0.0,0.0,0.0,0.5,0.125,0.125,0.0,5
interest,0.05,0.02,0.06,0.06,0.32,0.13,0.3,0.06,5
crude,0.020202020202,0.010101010101,0.0808080808081,0.282828282828,0.0505050505051,0.323232323232,0.191919191919,0.040404040404,6
crude,0.0301204819277,0.0,0.0903614457831,0.271084337349,0.156626506024,0.168674698795,0.246987951807,0.0361445783133,4
earn,0.04,0.373333333333,0.106666666667,0.0266666666667,0.0933333333333,0.0133333333333,0.0133333333333,0.333333333333,2
