document,probabilities,topic,,,,,,,
earn,0.0731707317073,0.0487804878049,0.365853658537,0.0975609756098,0.146341463415,0.0,0.0,0.268292682927,3
earn,0.0,0.428571428571,0.107142857143,0.107142857143,0.0357142857143,0.0357142857143,0.0714285714286,0.214285714286,2
acq,0.411764705882,0.0588235294118,0.235294117647,0.0,0.0588235294118,0.0,0.0588235294118,0.176470588235,1
acq,0.285714285714,0.0,0.642857142857,0.0,0.0,0.0,0.0714285714286,0.0,3
acq,0.314285714286,0.0285714285714,0.314285714286,0.0285714285714,0.0571428571429,0.0571428571429,0.0571428571429,0.142857142857,1
acq,0.104166666667,0.0208333333333,0.4375,0.104166666667,0.125,0.0208333333333,0.0833333333333,0.104166666667,3
acq,0.288888888889,0.0888888888889,0.288888888889,0.0666666666667,0.0666666666667,0.0222222222222,0.0444444444444,0.133333333333,1
trade,0.141732283465,0.0157480314961,0.149606299213,0.0472440944882,0.149606299213,0.0708661417323,0.370078740157,0.0551181102362,7
acq,0.313725490196,0.0392156862745,0.254901960784,0.0980392156863,0.137254901961,0.0392156862745,0.0392156862745,0.078431372549,1
earn,0.0,0.6875,0.0625,0.0,0.0,0.0,0.0,0.25,2
acq,0.133333333333,0.0,0.433333333333,0.1,0.0333333333333,0.133333333333,0.1,0.0666666666667,3
acq,0.177777777778,0.0666666666667,0.155555555556,0.155555555556,0.0666666666667,0.177777777778,0.0666666666667,0.133333333333,1
trade,0.2125,0.0125,0.05,0.0375,0.1,0.15,0.3875,0.05,7
earn,0.103260869565,0.0380434782609,0.130434782609,0.14402173913,0.244565217391,0.0516304347826,0.0923913043478,0.195652173913,5
acq,0.0714285714286,0.0952380952381,0.5,0.047619047619,0.0952380952381,0.047619047619,0.0238095238095,0.119047619048,3
crude,0.0833333333333,0.0,0.0555555555556,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.0833333333333,4
earn,0.2,0.4,0.2,0.1,0.0,0.0,0.0,0.1,2
earn,0.0344827586207,0.413793103448,0.120689655172,0.0,0.103448275862,0.0,0.0172413793103,0.310344827586,2
crude,0.102040816327,0.0204081632653,0.0510204081633,0.224489795918,0.0918367346939,0.0918367346939,0.183673469388,0.234693877551,8
acq,0.129032258065,0.0,0.0806451612903,0.145161290323,0.145161290323,0.0806451612903,0.322580645161,0.0967741935484,7
acq,0.115044247788,0.159292035398,0.274336283186,0.0796460176991,0.12389380531,0.070796460177,0.12389380531,0.0530973451327,3
earn,0.0863309352518,0.187050359712,0.136690647482,0.0647482014388,0.158273381295,0.0143884892086,0.151079136691,0.201438848921,8
earn,0.101694915254,0.542372881356,0.0847457627119,0.0338983050847,0.0508474576271,0.0169491525424,0.0,0.169491525424,2
earn,0.0833333333333,0.333333333333,0.333333333333,0.0833333333333,0.0,0.0,0.0,0.166666666667,2
crude,0.0982658959538,0.00578034682081,0.104046242775,0.167630057803,0.277456647399,0.028901734104,0.184971098266,0.132947976879,5
earn,0.0833333333333,0.5,0.166666666667,0.166666666667,0.0833333333333,0.0,0.0,0.0,2
earn,0.0769230769231,0.307692307692,0.230769230769,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.153846153846,2
earn,0.102857142857,0.0171428571429,0.205714285714,0.142857142857,0.245714285714,0.0457142857143,0.102857142857,0.137142857143,5
acq,0.0,0.0,0.714285714286,0.0,0.142857142857,0.0,0.142857142857,0.0,3
earn,0.0,0.535714285714,0.0357142857143,0.0,0.0357142857143,0.0357142857143,0.0357142857143,0.321428571429,2
ship,0.192307692308,0.0,0.115384615385,0.0769230769231,0.179487179487,0.128205128205,0.230769230769,0.0769230769231,7
earn,0.0,0.346153846154,0.230769230769,0.153846153846,0.0769230769231,0.0384615384615,0.0,0.153846153846,2
acq,0.0472440944882,0.0866141732283,0.354330708661,0.0866141732283,0.0551181102362,0.0787401574803,0.0944881889764,0.196850393701,3
grain,0.0654205607477,0.0280373831776,0.102803738318,0.0560747663551,0.261682242991,0.102803738318,0.308411214953,0.0747663551402,7
earn,0.102564102564,0.102564102564,0.179487179487,0.102564102564,0.179487179487,0.025641025641,0.0,0.307692307692,8
earn,0.05,0.4,0.175,0.0,0.0,0.0,0.025,0.35,2
acq,0.0555555555556,0.031746031746,0.452380952381,0.0634920634921,0.111111111111,0.0555555555556,0.119047619048,0.111111111111,3
acq,0.0636363636364,0.0636363636364,0.345454545455,0.0909090909091,0.0636363636364,0.0636363636364,0.1,0.209090909091,3
acq,0.258064516129,0.0322580645161,0.193548387097,0.129032258065,0.0967741935484,0.0645161290323,0.0967741935484,0.129032258065,1
acq,0.0,0.0434782608696,0.347826086957,0.0869565217391,0.217391304348,0.130434782609,0.0869565217391,0.0869565217391,3
earn,0.0222222222222,0.133333333333,0.422222222222,0.0444444444444,0.133333333333,0.0,0.0222222222222,0.222222222222,3
earn,0.0943396226415,0.245283018868,0.207547169811,0.0754716981132,0.0754716981132,0.0188679245283,0.0943396226415,0.188679245283,2
earn,0.0769230769231,0.615384615385,0.0384615384615,0.0,0.115384615385,0.0,0.0384615384615,0.115384615385,2
earn,0.2,0.05,0.2,0.15,0.15,0.0,0.1,0.15,1
earn,0.111111111111,0.481481481481,0.037037037037,0.0740740740741,0.148148148148,0.037037037037,0.0,0.111111111111,2
acq,0.125,0.125,0.291666666667,0.0833333333333,0.125,0.0416666666667,0.0,0.208333333333,3
earn,0.0909090909091,0.545454545455,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0909090909091,2
earn,0.0689655172414,0.51724137931,0.0689655172414,0.0344827586207,0.0344827586207,0.0,0.0344827586207,0.241379310345,2
earn,0.0294117647059,0.617647058824,0.176470588235,0.0,0.0,0.0294117647059,0.0,0.147058823529,2
earn,0.0,0.222222222222,0.444444444444,0.0,0.0,0.0,0.111111111111,0.222222222222,3
earn,0.0625,0.5,0.03125,0.03125,0.15625,0.0,0.0,0.21875,2
earn,0.0,0.272727272727,0.272727272727,0.0,0.0,0.0,0.0909090909091,0.363636363636,8
acq,0.163265306122,0.0,0.357142857143,0.0714285714286,0.102040816327,0.132653061224,0.0612244897959,0.112244897959,3
earn,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.3,3
acq,0.138888888889,0.0555555555556,0.277777777778,0.111111111111,0.125,0.0833333333333,0.0833333333333,0.125,3
acq,0.263736263736,0.0549450549451,0.197802197802,0.0989010989011,0.197802197802,0.0549450549451,0.043956043956,0.0879120879121,1
acq,0.606060606061,0.0909090909091,0.151515151515,0.121212121212,0.030303030303,0.0,0.0,0.0,1
earn,0.0769230769231,0.0,0.769230769231,0.0769230769231,0.0,0.0,0.0,0.0769230769231,3
earn,0.0,0.333333333333,0.222222222222,0.0,0.111111111111,0.0,0.0,0.333333333333,2
acq,0.0961538461538,0.0384615384615,0.442307692308,0.0961538461538,0.153846153846,0.0,0.0192307692308,0.153846153846,3
crude,0.125,0.0,0.0,0.5,0.0,0.125,0.125,0.125,4
acq,0.15625,0.03125,0.28125,0.25,0.09375,0.03125,0.0625,0.09375,3
earn,0.0,0.529411764706,0.294117647059,0.0294117647059,0.0294117647059,0.0,0.0,0.117647058824,2
acq,0.100591715976,0.0414201183432,0.337278106509,0.0650887573964,0.165680473373,0.112426035503,0.0769230769231,0.100591715976,3
trade,0.0608695652174,0.0130434782609,0.0565217391304,0.147826086957,0.178260869565,0.0608695652174,0.4,0.0826086956522,7
earn,0.0,0.272727272727,0.0,0.181818181818,0.0,0.0,0.0909090909091,0.454545454545,8
earn,0.0666666666667,0.133333333333,0.1,0.1,0.0833333333333,0.116666666667,0.116666666667,0.283333333333,8
earn,0.0,0.333333333333,0.111111111111,0.0,0.111111111111,0.222222222222,0.0,0.222222222222,2
earn,0.0833333333333,0.166666666667,0.5,0.166666666667,0.0,0.0,0.0,0.0833333333333,3
acq,0.0392156862745,0.0980392156863,0.549019607843,0.0392156862745,0.078431372549,0.0588235294118,0.0392156862745,0.0980392156863,3
acq,0.105714285714,0.02,0.265714285714,0.08,0.268571428571,0.0857142857143,0.08,0.0942857142857,5
earn,0.130434782609,0.434782608696,0.0,0.0434782608696,0.130434782609,0.0434782608696,0.0,0.217391304348,2
trade,0.0833333333333,0.0104166666667,0.0625,0.104166666667,0.260416666667,0.125,0.34375,0.0104166666667,7
grain,0.0897435897436,0.0128205128205,0.0641025641026,0.0128205128205,0.307692307692,0.0769230769231,0.384615384615,0.0512820512821,7
earn,0.0689655172414,0.51724137931,0.172413793103,0.0,0.0,0.0344827586207,0.0,0.206896551724,2
acq,0.125,0.0416666666667,0.416666666667,0.0833333333333,0.145833333333,0.0625,0.0416666666667,0.0833333333333,3
earn,0.0,0.416666666667,0.125,0.0416666666667,0.125,0.0,0.0,0.291666666667,2
earn,0.0555555555556,0.555555555556,0.0555555555556,0.166666666667,0.0,0.0,0.0,0.166666666667,2
acq,0.125,0.0,0.25,0.0,0.125,0.375,0.0,0.125,6
earn,0.0333333333333,0.616666666667,0.0666666666667,0.0,0.0833333333333,0.0166666666667,0.0,0.183333333333,2
acq,0.0377358490566,0.0188679245283,0.452830188679,0.0566037735849,0.132075471698,0.0943396226415,0.150943396226,0.0566037735849,3
trade,0.0925925925926,0.0,0.0555555555556,0.12962962963,0.185185185185,0.0185185185185,0.388888888889,0.12962962963,7
trade,0.0606060606061,0.0,0.0,0.0606060606061,0.0909090909091,0.121212121212,0.606060606061,0.0606060606061,7
earn,0.0833333333333,0.444444444444,0.0,0.0,0.194444444444,0.0555555555556,0.0,0.222222222222,2
earn,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,8
crude,0.108695652174,0.0217391304348,0.130434782609,0.434782608696,0.0869565217391,0.0,0.0217391304348,0.195652173913,4
earn,0.166666666667,0.433333333333,0.0,0.0333333333333,0.166666666667,0.0333333333333,0.0,0.166666666667,2
acq,0.173076923077,0.0769230769231,0.269230769231,0.0576923076923,0.0961538461538,0.153846153846,0.0384615384615,0.134615384615,3
ship,0.0891719745223,0.0445859872611,0.114649681529,0.133757961783,0.152866242038,0.108280254777,0.171974522293,0.184713375796,8
crude,0.103773584906,0.0188679245283,0.0660377358491,0.160377358491,0.141509433962,0.179245283019,0.216981132075,0.11320754717,7
earn,0.153846153846,0.0512820512821,0.0769230769231,0.128205128205,0.435897435897,0.0,0.0,0.153846153846,5
earn,0.0850439882698,0.0469208211144,0.143695014663,0.0967741935484,0.287390029326,0.0645161290323,0.0703812316716,0.205278592375,5
acq,0.0795454545455,0.0227272727273,0.238636363636,0.170454545455,0.0795454545455,0.215909090909,0.113636363636,0.0795454545455,3
earn,0.0425531914894,0.234042553191,0.0425531914894,0.0425531914894,0.404255319149,0.063829787234,0.0212765957447,0.148936170213,5
trade,0.0,0.106382978723,0.0212765957447,0.063829787234,0.36170212766,0.063829787234,0.212765957447,0.170212765957,5
crude,0.135416666667,0.135416666667,0.145833333333,0.15625,0.09375,0.0625,0.104166666667,0.166666666667,8
money-fx,0.12987012987,0.038961038961,0.0779220779221,0.038961038961,0.220779220779,0.0909090909091,0.350649350649,0.0519480519481,7
trade,0.0280373831776,0.018691588785,0.0280373831776,0.0467289719626,0.383177570093,0.0934579439252,0.327102803738,0.0747663551402,5
trade,0.0708154506438,0.0364806866953,0.100858369099,0.0600858369099,0.321888412017,0.107296137339,0.229613733906,0.0729613733906,5
interest,0.1,0.0333333333333,0.1,0.133333333333,0.333333333333,0.0333333333333,0.266666666667,0.0,5
money-fx,0.0952380952381,0.047619047619,0.0952380952381,0.0952380952381,0.428571428571,0.047619047619,0.190476190476,0.0,5
acq,0.111111111111,0.111111111111,0.444444444444,0.0,0.0,0.333333333333,0.0,0.0,3
acq,0.0,0.0,0.5,0.0,0.333333333333,0.0,0.166666666667,0.0,3
crude,0.0639269406393,0.0365296803653,0.0867579908676,0.269406392694,0.10502283105,0.127853881279,0.159817351598,0.150684931507,4
acq,0.0661764705882,0.0147058823529,0.360294117647,0.0441176470588,0.0735294117647,0.264705882353,0.0882352941176,0.0882352941176,3
interest,0.121951219512,0.0,0.0853658536585,0.109756097561,0.341463414634,0.121951219512,0.134146341463,0.0853658536585,5
acq,0.14375,0.0375,0.3875,0.05,0.11875,0.1,0.08125,0.08125,3
earn,0.2,0.0235294117647,0.158823529412,0.105882352941,0.211764705882,0.0823529411765,0.129411764706,0.0882352941176,5
crude,0.0,0.111111111111,0.0,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.333333333333,8
earn,0.0,0.592592592593,0.0740740740741,0.0,0.037037037037,0.037037037037,0.0740740740741,0.185185185185,2
acq,0.125874125874,0.027972027972,0.174825174825,0.0699300699301,0.0839160839161,0.321678321678,0.0979020979021,0.0979020979021,6
ship,0.153846153846,0.0192307692308,0.0384615384615,0.461538461538,0.0961538461538,0.153846153846,0.0384615384615,0.0384615384615,4
acq,0.10989010989,0.032967032967,0.373626373626,0.021978021978,0.274725274725,0.010989010989,0.131868131868,0.043956043956,3
earn,0.115384615385,0.576923076923,0.0,0.0,0.0769230769231,0.0,0.0,0.230769230769,2
earn,0.0666666666667,0.466666666667,0.133333333333,0.0,0.0,0.0666666666667,0.133333333333,0.133333333333,2
acq,0.129032258065,0.0161290322581,0.451612903226,0.0967741935484,0.0967741935484,0.0806451612903,0.0645161290323,0.0645161290323,3
money-fx,0.051724137931,0.00862068965517,0.0948275862069,0.0775862068966,0.284482758621,0.0689655172414,0.344827586207,0.0689655172414,7
earn,0.09375,0.59375,0.0625,0.0,0.09375,0.0,0.03125,0.125,2
acq,0.0714285714286,0.0,0.428571428571,0.142857142857,0.0,0.0,0.214285714286,0.142857142857,3
earn,0.1,0.56,0.08,0.02,0.1,0.04,0.02,0.08,2
earn,0.0416666666667,0.416666666667,0.0833333333333,0.0416666666667,0.0833333333333,0.0416666666667,0.0833333333333,0.208333333333,2
earn,0.0769230769231,0.615384615385,0.0,0.0,0.0512820512821,0.025641025641,0.0,0.230769230769,2
earn,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.285714285714,0.428571428571,8
acq,0.04,0.2,0.36,0.08,0.0,0.0,0.0,0.32,3
earn,0.111111111111,0.555555555556,0.0,0.0555555555556,0.111111111111,0.0,0.0,0.166666666667,2
crude,0.0222222222222,0.0222222222222,0.0888888888889,0.266666666667,0.0444444444444,0.111111111111,0.0888888888889,0.355555555556,8
earn,0.0454545454545,0.545454545455,0.0454545454545,0.0909090909091,0.0454545454545,0.0,0.0,0.227272727273,2
earn,0.03125,0.53125,0.0625,0.015625,0.109375,0.03125,0.0,0.21875,2
earn,0.0,0.416666666667,0.25,0.0,0.0833333333333,0.0,0.0,0.25,2
acq,0.125,0.0416666666667,0.15625,0.09375,0.166666666667,0.135416666667,0.15625,0.125,5
earn,0.0,0.590909090909,0.0909090909091,0.0,0.0909090909091,0.0,0.0454545454545,0.181818181818,2
earn,0.166666666667,0.138888888889,0.277777777778,0.0555555555556,0.0,0.0833333333333,0.138888888889,0.138888888889,3
interest,0.0760869565217,0.0326086956522,0.123188405797,0.0507246376812,0.333333333333,0.0869565217391,0.210144927536,0.0869565217391,5
earn,0.0,0.307692307692,0.153846153846,0.0,0.0769230769231,0.0,0.0769230769231,0.384615384615,8
acq,0.222222222222,0.0,0.111111111111,0.111111111111,0.222222222222,0.0,0.222222222222,0.111111111111,1
earn,0.0294117647059,0.147058823529,0.441176470588,0.0882352941176,0.0588235294118,0.0294117647059,0.0294117647059,0.176470588235,3
acq,0.12987012987,0.0649350649351,0.493506493506,0.0519480519481,0.0779220779221,0.038961038961,0.0519480519481,0.0909090909091,3
earn,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.125,2
earn,0.0,0.65,0.05,0.0,0.0,0.0,0.05,0.25,2
acq,0.301587301587,0.0634920634921,0.126984126984,0.015873015873,0.190476190476,0.0793650793651,0.0634920634921,0.15873015873,1
earn,0.0,0.466666666667,0.166666666667,0.0333333333333,0.0666666666667,0.0333333333333,0.0333333333333,0.2,2
earn,0.0,0.75,0.0625,0.0625,0.0,0.0625,0.0,0.0625,2
acq,0.384615384615,0.0,0.153846153846,0.0769230769231,0.0,0.0769230769231,0.153846153846,0.153846153846,1
acq,0.194444444444,0.0,0.388888888889,0.111111111111,0.0555555555556,0.138888888889,0.0555555555556,0.0555555555556,3
earn,0.09,0.07,0.2,0.08,0.24,0.09,0.1,0.13,5
earn,0.05,0.2,0.15,0.0,0.2,0.0,0.0,0.4,8
earn,0.121212121212,0.606060606061,0.0909090909091,0.0,0.0,0.0606060606061,0.0,0.121212121212,2
acq,0.159090909091,0.0454545454545,0.340909090909,0.0909090909091,0.0909090909091,0.0,0.113636363636,0.159090909091,3
earn,0.292682926829,0.0243902439024,0.0487804878049,0.0731707317073,0.268292682927,0.0731707317073,0.0731707317073,0.146341463415,1
acq,0.0666666666667,0.025641025641,0.302564102564,0.0974358974359,0.215384615385,0.0820512820513,0.128205128205,0.0820512820513,3
crude,0.106280193237,0.0289855072464,0.0724637681159,0.231884057971,0.106280193237,0.212560386473,0.154589371981,0.0869565217391,4
earn,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.0,0.111111111111,0.222222222222,2
acq,0.272727272727,0.0,0.393939393939,0.0909090909091,0.0606060606061,0.030303030303,0.0606060606061,0.0909090909091,3
acq,0.174496644295,0.0469798657718,0.154362416107,0.0939597315436,0.161073825503,0.114093959732,0.134228187919,0.120805369128,1
earn,0.113636363636,0.0227272727273,0.125,0.0681818181818,0.284090909091,0.102272727273,0.0454545454545,0.238636363636,5
earn,0.03125,0.59375,0.125,0.03125,0.09375,0.03125,0.03125,0.0625,2
earn,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,8
earn,0.08,0.28,0.0,0.04,0.28,0.04,0.04,0.24,2
earn,0.0,0.666666666667,0.111111111111,0.0,0.0,0.0,0.111111111111,0.111111111111,2
earn,0.0645161290323,0.387096774194,0.0645161290323,0.0322580645161,0.193548387097,0.0,0.0322580645161,0.225806451613,2
acq,0.324324324324,0.0,0.135135135135,0.0540540540541,0.108108108108,0.0810810810811,0.162162162162,0.135135135135,1
earn,0.0,0.4,0.1,0.1,0.1,0.0,0.0,0.3,2
earn,0.0,0.363636363636,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.272727272727,2
interest,0.0701754385965,0.0,0.157894736842,0.105263157895,0.421052631579,0.0175438596491,0.0701754385965,0.157894736842,5
earn,0.166666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.5,8
acq,0.108695652174,0.0217391304348,0.369565217391,0.130434782609,0.108695652174,0.0,0.152173913043,0.108695652174,3
earn,0.0,0.307692307692,0.230769230769,0.0,0.0769230769231,0.0,0.0769230769231,0.307692307692,2
earn,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,1
earn,0.037037037037,0.666666666667,0.037037037037,0.0,0.037037037037,0.0740740740741,0.0,0.148148148148,2
earn,0.111111111111,0.0952380952381,0.111111111111,0.142857142857,0.126984126984,0.031746031746,0.142857142857,0.238095238095,8
crude,0.1,0.1,0.2,0.4,0.1,0.0,0.0,0.1,4
crude,0.06,0.04,0.22,0.08,0.14,0.14,0.28,0.04,7
earn,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.4,8
earn,0.0285714285714,0.371428571429,0.0857142857143,0.0285714285714,0.171428571429,0.0285714285714,0.0,0.285714285714,2
earn,0.030303030303,0.636363636364,0.0,0.030303030303,0.0909090909091,0.030303030303,0.0,0.181818181818,2
earn,0.0625,0.416666666667,0.125,0.0,0.104166666667,0.0208333333333,0.0208333333333,0.25,2
earn,0.234042553191,0.063829787234,0.191489361702,0.0851063829787,0.106382978723,0.0425531914894,0.063829787234,0.212765957447,1
earn,0.0470588235294,0.0705882352941,0.376470588235,0.0588235294118,0.0941176470588,0.0470588235294,0.0352941176471,0.270588235294,3
acq,0.283333333333,0.0166666666667,0.15,0.0666666666667,0.15,0.116666666667,0.133333333333,0.0833333333333,1
earn,0.112676056338,0.140845070423,0.0985915492958,0.0892018779343,0.215962441315,0.0422535211268,0.075117370892,0.225352112676,8
earn,0.0526315789474,0.789473684211,0.0,0.0,0.0526315789474,0.0526315789474,0.0526315789474,0.0,2
acq,0.0,0.285714285714,0.428571428571,0.0,0.0,0.0,0.142857142857,0.142857142857,3
earn,0.0,0.363636363636,0.181818181818,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.181818181818,2
earn,0.0,0.642857142857,0.0357142857143,0.0,0.0357142857143,0.0357142857143,0.0357142857143,0.214285714286,2
earn,0.0,0.230769230769,0.384615384615,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.153846153846,3
earn,0.0,0.333333333333,0.5,0.0,0.0,0.0,0.0,0.166666666667,3
acq,0.1625,0.0625,0.325,0.05,0.1125,0.0625,0.1375,0.0875,3
acq,0.222222222222,0.0,0.222222222222,0.111111111111,0.111111111111,0.333333333333,0.0,0.0,6
earn,0.0522088353414,0.248995983936,0.124497991968,0.0562248995984,0.116465863454,0.0682730923695,0.0682730923695,0.265060240964,8
acq,0.132075471698,0.0377358490566,0.415094339623,0.0943396226415,0.0943396226415,0.0188679245283,0.11320754717,0.0943396226415,3
acq,0.321428571429,0.0714285714286,0.142857142857,0.0714285714286,0.107142857143,0.0714285714286,0.0,0.214285714286,1
earn,0.159090909091,0.386363636364,0.0909090909091,0.0227272727273,0.0909090909091,0.0,0.0454545454545,0.204545454545,2
interest,0.0413223140496,0.0275482093664,0.104683195592,0.0881542699725,0.391184573003,0.0881542699725,0.170798898072,0.0881542699725,5
earn,0.0454545454545,0.181818181818,0.363636363636,0.0454545454545,0.0909090909091,0.0454545454545,0.0454545454545,0.181818181818,3
crude,0.0384615384615,0.0192307692308,0.0769230769231,0.288461538462,0.0961538461538,0.0769230769231,0.326923076923,0.0769230769231,7
earn,0.0540540540541,0.513513513514,0.027027027027,0.0540540540541,0.0540540540541,0.027027027027,0.027027027027,0.243243243243,2
earn,0.2,0.6,0.0,0.0,0.1,0.0,0.0,0.1,2
acq,0.333333333333,0.0,0.190476190476,0.047619047619,0.047619047619,0.0,0.0952380952381,0.285714285714,1
earn,0.0769230769231,0.153846153846,0.230769230769,0.0,0.0,0.0,0.153846153846,0.384615384615,8
acq,0.206896551724,0.0344827586207,0.413793103448,0.103448275862,0.103448275862,0.0344827586207,0.0689655172414,0.0344827586207,3
acq,0.333333333333,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,1
acq,0.0978260869565,0.0326086956522,0.391304347826,0.0760869565217,0.130434782609,0.0326086956522,0.20652173913,0.0326086956522,3
earn,0.114285714286,0.514285714286,0.0857142857143,0.0,0.114285714286,0.0285714285714,0.0,0.142857142857,2
acq,0.0781893004115,0.0123456790123,0.345679012346,0.0534979423868,0.0946502057613,0.19341563786,0.139917695473,0.082304526749,3
earn,0.0,0.481481481481,0.037037037037,0.037037037037,0.296296296296,0.0,0.037037037037,0.111111111111,2
earn,0.0769230769231,0.5,0.0961538461538,0.0,0.0961538461538,0.0,0.0384615384615,0.192307692308,2
acq,0.142857142857,0.0274725274725,0.153846153846,0.0989010989011,0.252747252747,0.120879120879,0.0824175824176,0.120879120879,5
earn,0.0,0.205882352941,0.5,0.0,0.0882352941176,0.0294117647059,0.0294117647059,0.147058823529,3
earn,0.0701754385965,0.175438596491,0.19298245614,0.0526315789474,0.19298245614,0.0,0.0877192982456,0.228070175439,8
earn,0.159090909091,0.113636363636,0.181818181818,0.0227272727273,0.0681818181818,0.0454545454545,0.0227272727273,0.386363636364,8
earn,0.0,0.545454545455,0.0,0.0,0.136363636364,0.0909090909091,0.0454545454545,0.181818181818,2
acq,0.0851063829787,0.0212765957447,0.404255319149,0.063829787234,0.127659574468,0.0,0.106382978723,0.191489361702,3
earn,0.0714285714286,0.857142857143,0.0714285714286,0.0,0.0,0.0,0.0,0.0,2
acq,0.141304347826,0.0434782608696,0.45652173913,0.0760869565217,0.054347826087,0.0652173913043,0.119565217391,0.0434782608696,3
earn,0.0178571428571,0.285714285714,0.0892857142857,0.107142857143,0.160714285714,0.0357142857143,0.142857142857,0.160714285714,2
earn,0.0,0.625,0.0416666666667,0.0416666666667,0.125,0.0416666666667,0.0,0.125,2
earn,0.103448275862,0.551724137931,0.0,0.0344827586207,0.103448275862,0.0,0.0344827586207,0.172413793103,2
earn,0.0416666666667,0.541666666667,0.125,0.0,0.0,0.0,0.0,0.291666666667,2
acq,0.08,0.12,0.34,0.08,0.08,0.1,0.06,0.14,3
earn,0.121495327103,0.0280373831776,0.224299065421,0.0841121495327,0.271028037383,0.0560747663551,0.102803738318,0.11214953271,5
acq,0.153846153846,0.0512820512821,0.230769230769,0.0512820512821,0.153846153846,0.179487179487,0.0512820512821,0.128205128205,3
acq,0.275862068966,0.0,0.137931034483,0.0344827586207,0.172413793103,0.0689655172414,0.172413793103,0.137931034483,1
earn,0.0,0.666666666667,0.047619047619,0.047619047619,0.0,0.047619047619,0.0,0.190476190476,2
acq,0.275862068966,0.0344827586207,0.172413793103,0.103448275862,0.0344827586207,0.0689655172414,0.0689655172414,0.241379310345,1
earn,0.0779220779221,0.155844155844,0.103896103896,0.220779220779,0.0649350649351,0.0909090909091,0.0649350649351,0.220779220779,4
earn,0.0,0.636363636364,0.0909090909091,0.0,0.0,0.0,0.0,0.272727272727,2
earn,0.0894308943089,0.0487804878049,0.162601626016,0.113821138211,0.19512195122,0.0650406504065,0.105691056911,0.219512195122,8
earn,0.037037037037,0.111111111111,0.518518518519,0.037037037037,0.037037037037,0.111111111111,0.111111111111,0.037037037037,3
earn,0.0833333333333,0.5,0.0,0.0277777777778,0.138888888889,0.0555555555556,0.0555555555556,0.138888888889,2
ship,0.0851063829787,0.0744680851064,0.127659574468,0.0957446808511,0.0744680851064,0.308510638298,0.117021276596,0.117021276596,6
earn,0.0847457627119,0.101694915254,0.254237288136,0.118644067797,0.152542372881,0.0,0.118644067797,0.169491525424,3
earn,0.0526315789474,0.526315789474,0.105263157895,0.0,0.131578947368,0.0263157894737,0.0,0.157894736842,2
earn,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,2
acq,0.380952380952,0.047619047619,0.285714285714,0.142857142857,0.0,0.0,0.142857142857,0.0,1
acq,0.2,0.05,0.4,0.15,0.0,0.0,0.0,0.2,3
acq,0.40625,0.125,0.03125,0.21875,0.0625,0.0,0.0,0.15625,1
ship,0.0316455696203,0.0126582278481,0.101265822785,0.0949367088608,0.132911392405,0.398734177215,0.139240506329,0.0886075949367,6
earn,0.0,0.307692307692,0.384615384615,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0769230769231,3
earn,0.0833333333333,0.583333333333,0.0416666666667,0.0833333333333,0.0416666666667,0.0,0.0,0.166666666667,2
earn,0.0,0.657894736842,0.0263157894737,0.0263157894737,0.105263157895,0.0,0.0526315789474,0.131578947368,2
trade,0.0,0.0,0.0,0.1,0.1,0.1,0.7,0.0,7
earn,0.0333333333333,0.566666666667,0.0333333333333,0.0666666666667,0.0333333333333,0.0,0.0,0.266666666667,2
earn,0.0,0.727272727273,0.0,0.0,0.0,0.0909090909091,0.0,0.181818181818,2
earn,0.0,0.181818181818,0.272727272727,0.0,0.181818181818,0.181818181818,0.0,0.181818181818,3
earn,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.3,2
earn,0.030303030303,0.666666666667,0.0606060606061,0.0,0.030303030303,0.030303030303,0.0,0.181818181818,2
acq,0.46875,0.03125,0.125,0.09375,0.09375,0.09375,0.0,0.09375,1
earn,0.0,0.416666666667,0.5,0.0833333333333,0.0,0.0,0.0,0.0,3
earn,0.0,0.285714285714,0.214285714286,0.0,0.0714285714286,0.0,0.0714285714286,0.357142857143,8
earn,0.0,0.363636363636,0.181818181818,0.0909090909091,0.0909090909091,0.0,0.0,0.272727272727,2
