document,probabilities,topic,,,,,,,
acq686,0.375,0.0,0.0,0.25,0.375,0.0,0.0,0.0,1
earn687,0.1,0.0666666666667,0.0166666666667,0.0666666666667,0.05,0.65,0.05,0.0,6
acq688,0.0754716981132,0.0566037735849,0.0377358490566,0.22641509434,0.433962264151,0.0,0.11320754717,0.0566037735849,5
trade689,0.0740740740741,0.0185185185185,0.037037037037,0.425925925926,0.12962962963,0.0185185185185,0.222222222222,0.0740740740741,4
trade690,0.0909090909091,0.0,0.151515151515,0.515151515152,0.121212121212,0.0,0.0909090909091,0.030303030303,4
earn691,0.222222222222,0.0555555555556,0.0,0.0277777777778,0.0277777777778,0.583333333333,0.0277777777778,0.0555555555556,6
earn692,0.1,0.7,0.1,0.0,0.0,0.1,0.0,0.0,2
crude693,0.130434782609,0.0869565217391,0.0434782608696,0.0652173913043,0.0217391304348,0.0,0.108695652174,0.54347826087,8
earn694,0.333333333333,0.233333333333,0.0,0.0,0.0333333333333,0.3,0.0666666666667,0.0333333333333,1
acq695,0.25,0.173076923077,0.0192307692308,0.0961538461538,0.115384615385,0.0576923076923,0.0961538461538,0.192307692308,1
ship696,0.140127388535,0.0254777070064,0.15923566879,0.203821656051,0.191082802548,0.0382165605096,0.114649681529,0.127388535032,4
crude697,0.179245283019,0.0377358490566,0.0566037735849,0.188679245283,0.0849056603774,0.0,0.0943396226415,0.358490566038,8
earn698,0.153846153846,0.025641025641,0.205128205128,0.0,0.025641025641,0.102564102564,0.435897435897,0.0512820512821,7
earn699,0.126099706745,0.0821114369501,0.0909090909091,0.146627565982,0.137829912023,0.0733137829912,0.284457478006,0.058651026393,7
acq700,0.363636363636,0.0227272727273,0.0113636363636,0.193181818182,0.193181818182,0.0454545454545,0.0909090909091,0.0795454545455,1
earn701,0.0851063829787,0.0212765957447,0.063829787234,0.0425531914894,0.063829787234,0.234042553191,0.468085106383,0.0212765957447,7
trade702,0.0212765957447,0.0,0.170212765957,0.404255319149,0.0212765957447,0.148936170213,0.191489361702,0.0425531914894,4
crude703,0.3125,0.0,0.0625,0.1875,0.15625,0.0104166666667,0.0625,0.208333333333,1
money-fx704,0.0649350649351,0.025974025974,0.0779220779221,0.233766233766,0.168831168831,0.0,0.311688311688,0.116883116883,7
trade705,0.0280373831776,0.00934579439252,0.0654205607477,0.523364485981,0.140186915888,0.00934579439252,0.158878504673,0.0654205607477,4
trade706,0.068669527897,0.0214592274678,0.0772532188841,0.431330472103,0.103004291845,0.0236051502146,0.169527896996,0.105150214592,4
interest707,0.0666666666667,0.0333333333333,0.1,0.4,0.1,0.0333333333333,0.233333333333,0.0333333333333,4
money-fx708,0.0952380952381,0.142857142857,0.0,0.047619047619,0.0,0.0,0.619047619048,0.0952380952381,7
acq709,0.222222222222,0.0,0.0,0.222222222222,0.444444444444,0.111111111111,0.0,0.0,5
acq710,0.0,0.0,0.166666666667,0.0,0.5,0.0,0.333333333333,0.0,5
crude711,0.0776255707763,0.0319634703196,0.027397260274,0.168949771689,0.0684931506849,0.041095890411,0.150684931507,0.433789954338,8
acq712,0.433823529412,0.0220588235294,0.0588235294118,0.161764705882,0.220588235294,0.00735294117647,0.0588235294118,0.0367647058824,1
interest713,0.134146341463,0.0609756097561,0.0487804878049,0.219512195122,0.134146341463,0.0243902439024,0.280487804878,0.0975609756098,7
acq714,0.1625,0.025,0.10625,0.1,0.4375,0.0375,0.10625,0.025,5
earn715,0.164705882353,0.0235294117647,0.117647058824,0.147058823529,0.170588235294,0.0352941176471,0.276470588235,0.0647058823529,7
crude716,0.222222222222,0.111111111111,0.111111111111,0.0,0.0,0.0,0.111111111111,0.444444444444,8
earn717,0.037037037037,0.111111111111,0.037037037037,0.037037037037,0.0,0.740740740741,0.037037037037,0.0,6
acq718,0.0699300699301,0.00699300699301,0.251748251748,0.160839160839,0.188811188811,0.034965034965,0.13986013986,0.146853146853,3
ship719,0.0576923076923,0.0192307692308,0.0961538461538,0.288461538462,0.134615384615,0.0192307692308,0.153846153846,0.230769230769,4
acq720,0.0989010989011,0.0549450549451,0.10989010989,0.197802197802,0.362637362637,0.043956043956,0.0549450549451,0.0769230769231,5
earn721,0.230769230769,0.115384615385,0.0,0.0,0.0,0.615384615385,0.0,0.0384615384615,6
earn722,0.0666666666667,0.0666666666667,0.0,0.0,0.2,0.533333333333,0.0,0.133333333333,6
acq723,0.145161290323,0.0645161290323,0.0967741935484,0.129032258065,0.41935483871,0.0322580645161,0.0806451612903,0.0322580645161,5
money-fx724,0.112068965517,0.0258620689655,0.051724137931,0.370689655172,0.0862068965517,0.0,0.26724137931,0.0862068965517,4
earn725,0.15625,0.125,0.0625,0.03125,0.0625,0.5625,0.0,0.0,6
acq726,0.285714285714,0.0,0.142857142857,0.285714285714,0.214285714286,0.0,0.0714285714286,0.0,1
earn727,0.18,0.1,0.02,0.0,0.1,0.54,0.04,0.02,6
earn728,0.0833333333333,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.416666666667,0.208333333333,0.125,6
earn729,0.128205128205,0.0769230769231,0.025641025641,0.025641025641,0.0512820512821,0.666666666667,0.025641025641,0.0,6
earn730,0.0,0.0,0.142857142857,0.142857142857,0.0,0.571428571429,0.0,0.142857142857,6
acq731,0.44,0.12,0.16,0.0,0.12,0.12,0.0,0.04,1
earn732,0.166666666667,0.166666666667,0.0,0.0555555555556,0.0555555555556,0.5,0.0,0.0555555555556,6
crude733,0.111111111111,0.0222222222222,0.133333333333,0.0444444444444,0.0888888888889,0.0,0.0666666666667,0.533333333333,8
earn734,0.136363636364,0.227272727273,0.0454545454545,0.0909090909091,0.0454545454545,0.454545454545,0.0,0.0,6
earn735,0.109375,0.09375,0.046875,0.03125,0.109375,0.53125,0.046875,0.03125,6
earn736,0.0833333333333,0.666666666667,0.0,0.0,0.0833333333333,0.0833333333333,0.0,0.0833333333333,2
acq737,0.09375,0.0208333333333,0.21875,0.25,0.166666666667,0.0104166666667,0.135416666667,0.104166666667,4
earn738,0.0454545454545,0.0909090909091,0.0454545454545,0.0,0.0909090909091,0.681818181818,0.0454545454545,0.0,6
earn739,0.416666666667,0.0555555555556,0.0555555555556,0.0555555555556,0.333333333333,0.0277777777778,0.0277777777778,0.0277777777778,1
interest740,0.0869565217391,0.036231884058,0.0760869565217,0.228260869565,0.0833333333333,0.018115942029,0.38768115942,0.0833333333333,7
earn741,0.0769230769231,0.153846153846,0.0,0.0,0.153846153846,0.384615384615,0.230769230769,0.0,6
acq742,0.0,0.0,0.111111111111,0.111111111111,0.333333333333,0.0,0.333333333333,0.111111111111,5
earn743,0.411764705882,0.147058823529,0.0294117647059,0.0,0.0882352941176,0.117647058824,0.147058823529,0.0588235294118,1
acq744,0.207792207792,0.025974025974,0.038961038961,0.0519480519481,0.493506493506,0.0649350649351,0.0649350649351,0.0519480519481,5
earn745,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,6
earn746,0.05,0.1,0.0,0.0,0.05,0.75,0.05,0.0,6
acq747,0.0952380952381,0.0634920634921,0.174603174603,0.142857142857,0.126984126984,0.0634920634921,0.253968253968,0.0793650793651,7
earn748,0.133333333333,0.166666666667,0.0,0.1,0.0666666666667,0.466666666667,0.0666666666667,0.0,6
earn749,0.0625,0.125,0.0,0.0,0.0,0.8125,0.0,0.0,6
acq750,0.153846153846,0.0769230769231,0.230769230769,0.153846153846,0.153846153846,0.0,0.153846153846,0.0769230769231,3
acq751,0.194444444444,0.0,0.166666666667,0.0833333333333,0.333333333333,0.0277777777778,0.166666666667,0.0277777777778,5
earn752,0.14,0.05,0.03,0.11,0.23,0.08,0.25,0.11,7
earn753,0.3,0.05,0.0,0.05,0.05,0.3,0.25,0.0,1
earn754,0.181818181818,0.181818181818,0.030303030303,0.0,0.030303030303,0.515151515152,0.030303030303,0.030303030303,6
acq755,0.227272727273,0.113636363636,0.136363636364,0.113636363636,0.204545454545,0.0681818181818,0.0909090909091,0.0454545454545,1
earn756,0.317073170732,0.0,0.243902439024,0.0731707317073,0.0731707317073,0.0243902439024,0.268292682927,0.0,1
acq757,0.117948717949,0.00512820512821,0.0615384615385,0.394871794872,0.230769230769,0.0205128205128,0.112820512821,0.0564102564103,4
crude758,0.0966183574879,0.0386473429952,0.0966183574879,0.173913043478,0.0676328502415,0.024154589372,0.106280193237,0.3961352657,8
earn759,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0,0.333333333333,0.111111111111,0.111111111111,6
acq760,0.121212121212,0.0606060606061,0.151515151515,0.121212121212,0.151515151515,0.0909090909091,0.0909090909091,0.212121212121,8
acq761,0.127516778523,0.0134228187919,0.194630872483,0.181208053691,0.248322147651,0.0402684563758,0.0872483221477,0.107382550336,5
earn762,0.170454545455,0.102272727273,0.0227272727273,0.0909090909091,0.159090909091,0.0340909090909,0.340909090909,0.0795454545455,7
earn763,0.15625,0.03125,0.03125,0.0625,0.09375,0.46875,0.15625,0.0,6
earn764,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,6
earn765,0.28,0.08,0.04,0.08,0.12,0.2,0.16,0.04,1
earn766,0.111111111111,0.0,0.0,0.111111111111,0.0,0.666666666667,0.111111111111,0.0,6
earn767,0.0645161290323,0.322580645161,0.0645161290323,0.0,0.0967741935484,0.322580645161,0.129032258065,0.0,2
acq768,0.108108108108,0.0540540540541,0.108108108108,0.189189189189,0.324324324324,0.0810810810811,0.0540540540541,0.0810810810811,5
earn769,0.1,0.5,0.0,0.0,0.1,0.3,0.0,0.0,2
earn770,0.0,0.545454545455,0.0,0.0,0.0909090909091,0.181818181818,0.0,0.181818181818,2
interest771,0.0877192982456,0.0877192982456,0.0877192982456,0.210526315789,0.105263157895,0.0,0.315789473684,0.105263157895,7
earn772,0.166666666667,0.333333333333,0.0,0.166666666667,0.0,0.166666666667,0.166666666667,0.0,2
acq773,0.217391304348,0.0217391304348,0.239130434783,0.130434782609,0.173913043478,0.0434782608696,0.152173913043,0.0217391304348,3
earn774,0.153846153846,0.384615384615,0.0,0.0,0.153846153846,0.230769230769,0.0769230769231,0.0,2
earn775,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1
earn776,0.111111111111,0.037037037037,0.0,0.037037037037,0.0,0.740740740741,0.037037037037,0.037037037037,6
earn777,0.206349206349,0.031746031746,0.047619047619,0.031746031746,0.142857142857,0.15873015873,0.206349206349,0.174603174603,1
crude778,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.4,8
crude779,0.14,0.04,0.06,0.26,0.24,0.04,0.12,0.1,4
earn780,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1
earn781,0.114285714286,0.0857142857143,0.0,0.114285714286,0.0571428571429,0.514285714286,0.0571428571429,0.0571428571429,6
earn782,0.121212121212,0.121212121212,0.0,0.030303030303,0.030303030303,0.606060606061,0.0606060606061,0.030303030303,6
earn783,0.145833333333,0.104166666667,0.0416666666667,0.0416666666667,0.0208333333333,0.541666666667,0.0833333333333,0.0208333333333,6
earn784,0.31914893617,0.063829787234,0.106382978723,0.063829787234,0.148936170213,0.127659574468,0.106382978723,0.063829787234,1
earn785,0.294117647059,0.141176470588,0.0470588235294,0.0705882352941,0.141176470588,0.105882352941,0.129411764706,0.0705882352941,1
acq786,0.05,0.0,0.166666666667,0.2,0.25,0.0333333333333,0.233333333333,0.0666666666667,5
earn787,0.107981220657,0.178403755869,0.0657276995305,0.0845070422535,0.103286384977,0.1220657277,0.239436619718,0.0985915492958,7
earn788,0.0526315789474,0.157894736842,0.0,0.0526315789474,0.0,0.526315789474,0.0526315789474,0.157894736842,6
acq789,0.142857142857,0.0,0.142857142857,0.142857142857,0.285714285714,0.285714285714,0.0,0.0,5
earn790,0.0909090909091,0.636363636364,0.0,0.0,0.0909090909091,0.0909090909091,0.0909090909091,0.0,2
earn791,0.107142857143,0.178571428571,0.0,0.0357142857143,0.0,0.535714285714,0.0714285714286,0.0714285714286,6
earn792,0.0769230769231,0.538461538462,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.230769230769,2
earn793,0.5,0.333333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,1
acq794,0.2375,0.0625,0.1,0.225,0.15,0.075,0.075,0.075,1
acq795,0.222222222222,0.0,0.111111111111,0.333333333333,0.111111111111,0.0,0.111111111111,0.111111111111,4
earn796,0.124497991968,0.100401606426,0.124497991968,0.0682730923695,0.0401606425703,0.321285140562,0.164658634538,0.0562248995984,6
acq797,0.188679245283,0.0188679245283,0.207547169811,0.0566037735849,0.22641509434,0.0754716981132,0.132075471698,0.0943396226415,5
acq798,0.178571428571,0.0,0.25,0.0357142857143,0.285714285714,0.0714285714286,0.142857142857,0.0357142857143,5
earn799,0.25,0.136363636364,0.0227272727273,0.0,0.0454545454545,0.477272727273,0.0227272727273,0.0454545454545,6
interest800,0.0550964187328,0.0247933884298,0.0523415977961,0.247933884298,0.115702479339,0.0468319559229,0.366391184573,0.0909090909091,7
earn801,0.363636363636,0.363636363636,0.0,0.0454545454545,0.0,0.136363636364,0.0,0.0909090909091,1
crude802,0.0576923076923,0.0192307692308,0.0961538461538,0.134615384615,0.0576923076923,0.0192307692308,0.115384615385,0.5,8
earn803,0.216216216216,0.0810810810811,0.0540540540541,0.0,0.0,0.567567567568,0.0540540540541,0.027027027027,6
earn804,0.0,0.3,0.0,0.0,0.1,0.6,0.0,0.0,6
acq805,0.285714285714,0.142857142857,0.142857142857,0.0952380952381,0.142857142857,0.0,0.142857142857,0.047619047619,1
earn806,0.153846153846,0.384615384615,0.0,0.153846153846,0.0,0.0769230769231,0.153846153846,0.0769230769231,2
acq807,0.206896551724,0.0689655172414,0.0689655172414,0.137931034483,0.413793103448,0.0,0.0689655172414,0.0344827586207,5
acq808,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.0,3
acq809,0.141304347826,0.0108695652174,0.0652173913043,0.304347826087,0.326086956522,0.0108695652174,0.0869565217391,0.054347826087,5
earn810,0.2,0.0571428571429,0.0285714285714,0.0285714285714,0.0571428571429,0.6,0.0285714285714,0.0,6
acq811,0.304526748971,0.0493827160494,0.0658436213992,0.164609053498,0.22633744856,0.037037037037,0.082304526749,0.0699588477366,1
earn812,0.296296296296,0.185185185185,0.0,0.0,0.111111111111,0.37037037037,0.037037037037,0.0,6
earn813,0.134615384615,0.115384615385,0.0,0.0384615384615,0.0961538461538,0.5,0.0576923076923,0.0576923076923,6
acq814,0.10989010989,0.043956043956,0.236263736264,0.120879120879,0.192307692308,0.021978021978,0.225274725275,0.0494505494505,3
earn815,0.294117647059,0.323529411765,0.0,0.0294117647059,0.147058823529,0.117647058824,0.0588235294118,0.0294117647059,2
earn816,0.105263157895,0.0175438596491,0.0877192982456,0.0350877192982,0.245614035088,0.157894736842,0.263157894737,0.0877192982456,7
earn817,0.25,0.0909090909091,0.0909090909091,0.113636363636,0.318181818182,0.0454545454545,0.0681818181818,0.0227272727273,5
earn818,0.136363636364,0.181818181818,0.0,0.0,0.0,0.636363636364,0.0454545454545,0.0,6
acq819,0.255319148936,0.0212765957447,0.255319148936,0.127659574468,0.234042553191,0.0,0.0212765957447,0.0851063829787,1
earn820,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.642857142857,0.0,0.214285714286,6
acq821,0.130434782609,0.0434782608696,0.130434782609,0.0869565217391,0.141304347826,0.0217391304348,0.358695652174,0.0869565217391,7
earn822,0.142857142857,0.178571428571,0.0357142857143,0.0892857142857,0.125,0.196428571429,0.160714285714,0.0714285714286,6
earn823,0.166666666667,0.0833333333333,0.0416666666667,0.0833333333333,0.0,0.5,0.0416666666667,0.0833333333333,6
earn824,0.206896551724,0.137931034483,0.0,0.0344827586207,0.0344827586207,0.586206896552,0.0,0.0,6
earn825,0.125,0.208333333333,0.0,0.0416666666667,0.0416666666667,0.5,0.0,0.0833333333333,6
acq826,0.14,0.06,0.06,0.12,0.4,0.06,0.06,0.1,5
earn827,0.140186915888,0.121495327103,0.130841121495,0.18691588785,0.121495327103,0.0467289719626,0.224299065421,0.0280373831776,7
acq828,0.179487179487,0.102564102564,0.0769230769231,0.230769230769,0.230769230769,0.0512820512821,0.0512820512821,0.0769230769231,4
acq829,0.344827586207,0.0,0.0344827586207,0.172413793103,0.206896551724,0.0,0.241379310345,0.0,1
earn830,0.0,0.238095238095,0.0,0.0,0.0,0.619047619048,0.0,0.142857142857,6
acq831,0.275862068966,0.0689655172414,0.172413793103,0.0,0.241379310345,0.103448275862,0.0,0.137931034483,1
earn832,0.116883116883,0.038961038961,0.0649350649351,0.116883116883,0.168831168831,0.142857142857,0.116883116883,0.233766233766,8
earn833,0.0909090909091,0.181818181818,0.0,0.0,0.0454545454545,0.545454545455,0.0,0.136363636364,6
earn834,0.170731707317,0.0162601626016,0.113821138211,0.121951219512,0.154471544715,0.0731707317073,0.276422764228,0.0731707317073,7
earn835,0.37037037037,0.333333333333,0.0740740740741,0.0,0.0,0.111111111111,0.037037037037,0.0740740740741,1
earn836,0.166666666667,0.138888888889,0.0,0.0277777777778,0.0833333333333,0.5,0.0555555555556,0.0277777777778,6
ship837,0.170212765957,0.0212765957447,0.0957446808511,0.340425531915,0.063829787234,0.0744680851064,0.117021276596,0.117021276596,4
earn838,0.0847457627119,0.101694915254,0.0338983050847,0.135593220339,0.237288135593,0.135593220339,0.169491525424,0.101694915254,5
earn839,0.157894736842,0.0789473684211,0.0263157894737,0.0526315789474,0.0,0.552631578947,0.131578947368,0.0,6
earn840,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.1,6
acq841,0.238095238095,0.142857142857,0.142857142857,0.0952380952381,0.333333333333,0.047619047619,0.0,0.0,5
acq842,0.15,0.0,0.3,0.0,0.45,0.0,0.0,0.1,5
acq843,0.3125,0.0,0.03125,0.0625,0.15625,0.09375,0.09375,0.25,1
ship844,0.113924050633,0.0253164556962,0.101265822785,0.392405063291,0.0886075949367,0.00632911392405,0.139240506329,0.132911392405,4
earn845,0.307692307692,0.384615384615,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0,2
earn846,0.166666666667,0.0833333333333,0.0416666666667,0.0,0.0416666666667,0.583333333333,0.0416666666667,0.0416666666667,6
earn847,0.0263157894737,0.105263157895,0.0,0.0,0.0526315789474,0.710526315789,0.0526315789474,0.0526315789474,6
trade848,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,4
earn849,0.1,0.133333333333,0.0,0.0666666666667,0.0666666666667,0.533333333333,0.1,0.0,6
earn850,0.0,0.181818181818,0.181818181818,0.0,0.0,0.636363636364,0.0,0.0,6
earn851,0.0909090909091,0.636363636364,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.0,2
earn852,0.0,0.6,0.0,0.0,0.1,0.2,0.0,0.1,2
earn853,0.0909090909091,0.0606060606061,0.0,0.030303030303,0.030303030303,0.727272727273,0.0606060606061,0.0,6
acq854,0.125,0.03125,0.09375,0.03125,0.4375,0.0625,0.15625,0.0625,5
earn855,0.0833333333333,0.583333333333,0.0,0.0833333333333,0.0833333333333,0.166666666667,0.0,0.0,2
earn856,0.0,0.571428571429,0.0,0.0714285714286,0.214285714286,0.142857142857,0.0,0.0,2
earn857,0.0909090909091,0.545454545455,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.0909090909091,2
earn858,0.159090909091,0.113636363636,0.0227272727273,0.0227272727273,0.0,0.659090909091,0.0227272727273,0.0,6
earn859,0.0740740740741,0.148148148148,0.037037037037,0.0,0.037037037037,0.518518518519,0.0740740740741,0.111111111111,6
earn860,0.139705882353,0.0882352941176,0.0514705882353,0.139705882353,0.257352941176,0.0882352941176,0.191176470588,0.0441176470588,5
interest861,0.142857142857,0.285714285714,0.0,0.0,0.0,0.0,0.428571428571,0.142857142857,7
acq862,0.181818181818,0.0909090909091,0.212121212121,0.030303030303,0.363636363636,0.030303030303,0.030303030303,0.0606060606061,5
earn863,0.216666666667,0.116666666667,0.0666666666667,0.05,0.133333333333,0.1,0.166666666667,0.15,1
earn864,0.131147540984,0.147540983607,0.0983606557377,0.131147540984,0.114754098361,0.0327868852459,0.213114754098,0.131147540984,7
acq865,0.125,0.0,0.270833333333,0.125,0.208333333333,0.0,0.125,0.145833333333,3
acq866,0.111538461538,0.0115384615385,0.0769230769231,0.192307692308,0.469230769231,0.0153846153846,0.0884615384615,0.0346153846154,5
acq867,0.338582677165,0.0157480314961,0.0708661417323,0.204724409449,0.228346456693,0.0,0.0708661417323,0.0708661417323,1
earn868,0.142857142857,0.142857142857,0.0,0.0,0.0,0.571428571429,0.142857142857,0.0,6
earn869,0.387096774194,0.129032258065,0.0161290322581,0.0483870967742,0.177419354839,0.0806451612903,0.112903225806,0.0483870967742,1
earn870,0.130434782609,0.0434782608696,0.0,0.0,0.130434782609,0.608695652174,0.0434782608696,0.0434782608696,6
crude871,0.0981012658228,0.0253164556962,0.0569620253165,0.170886075949,0.142405063291,0.0221518987342,0.148734177215,0.335443037975,8
earn872,0.0,0.3125,0.0,0.0625,0.0625,0.375,0.1875,0.0,6
earn873,0.0740740740741,0.037037037037,0.0740740740741,0.0740740740741,0.0740740740741,0.444444444444,0.0740740740741,0.148148148148,6
earn874,0.2,0.5,0.0,0.0,0.0,0.3,0.0,0.0,2
earn875,0.1,0.25,0.0,0.0,0.15,0.4,0.05,0.05,6
earn876,0.0769230769231,0.769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,2
earn877,0.0,0.777777777778,0.0,0.0,0.111111111111,0.111111111111,0.0,0.0,2
earn878,0.28,0.4,0.08,0.0,0.04,0.08,0.0,0.12,2
earn879,0.25,0.0,0.25,0.125,0.0,0.25,0.0,0.125,1
earn880,0.190476190476,0.0,0.15873015873,0.142857142857,0.15873015873,0.126984126984,0.15873015873,0.0634920634921,1
earn881,0.0555555555556,0.166666666667,0.0,0.0,0.0,0.777777777778,0.0,0.0,6
acq882,0.0666666666667,0.0666666666667,0.2,0.133333333333,0.333333333333,0.0,0.0666666666667,0.133333333333,5
trade883,0.0842105263158,0.0157894736842,0.0684210526316,0.526315789474,0.0789473684211,0.0210526315789,0.136842105263,0.0684210526316,4
acq884,0.119047619048,0.047619047619,0.119047619048,0.142857142857,0.333333333333,0.119047619048,0.0952380952381,0.0238095238095,5
earn885,0.0333333333333,0.266666666667,0.0333333333333,0.1,0.0,0.533333333333,0.0333333333333,0.0,6
earn886,0.18,0.064,0.128,0.072,0.088,0.132,0.256,0.08,7
earn887,0.138888888889,0.166666666667,0.0,0.0555555555556,0.0833333333333,0.472222222222,0.0833333333333,0.0,6
earn888,0.0975609756098,0.0731707317073,0.0975609756098,0.146341463415,0.0,0.487804878049,0.0243902439024,0.0731707317073,6
acq889,0.03125,0.0,0.28125,0.09375,0.1875,0.0625,0.09375,0.25,3
earn890,0.220779220779,0.012987012987,0.194805194805,0.0909090909091,0.0779220779221,0.0779220779221,0.181818181818,0.142857142857,1
earn891,0.0769230769231,0.0,0.0,0.0384615384615,0.0384615384615,0.807692307692,0.0384615384615,0.0,6
earn892,0.2,0.5,0.0,0.0,0.0,0.3,0.0,0.0,2
acq893,0.183673469388,0.387755102041,0.0408163265306,0.0816326530612,0.183673469388,0.0,0.102040816327,0.0204081632653,2
crude894,0.112068965517,0.0603448275862,0.0775862068966,0.137931034483,0.120689655172,0.0258620689655,0.163793103448,0.301724137931,8
earn895,0.25,0.0625,0.09375,0.0,0.03125,0.28125,0.125,0.15625,6
earn896,0.0,0.210526315789,0.0,0.0,0.105263157895,0.684210526316,0.0,0.0,6
earn897,0.125,0.25,0.0,0.125,0.0,0.25,0.0,0.25,2
acq898,0.162790697674,0.255813953488,0.093023255814,0.116279069767,0.116279069767,0.209302325581,0.0232558139535,0.0232558139535,2
acq899,0.287128712871,0.0594059405941,0.049504950495,0.0594059405941,0.346534653465,0.049504950495,0.0891089108911,0.0594059405941,5
earn900,0.121951219512,0.121951219512,0.0,0.0975609756098,0.0487804878049,0.609756097561,0.0,0.0,6
acq901,0.0697674418605,0.232558139535,0.046511627907,0.0697674418605,0.209302325581,0.0232558139535,0.232558139535,0.116279069767,2
acq902,0.279527559055,0.0354330708661,0.0669291338583,0.212598425197,0.259842519685,0.00787401574803,0.0905511811024,0.0472440944882,1
acq903,0.228571428571,0.0571428571429,0.0857142857143,0.0571428571429,0.342857142857,0.0142857142857,0.1,0.114285714286,5
earn904,0.04,0.08,0.0,0.0,0.0,0.88,0.0,0.0,6
earn905,0.15,0.1,0.0,0.0,0.0,0.65,0.0,0.1,6
earn906,0.1,0.4,0.1,0.1,0.0,0.2,0.0,0.1,2
earn907,0.0833333333333,0.0208333333333,0.0416666666667,0.0416666666667,0.0833333333333,0.458333333333,0.125,0.145833333333,6
earn908,0.296296296296,0.037037037037,0.0,0.037037037037,0.0,0.592592592593,0.0,0.037037037037,6
earn909,0.0555555555556,0.166666666667,0.0,0.0,0.0,0.666666666667,0.111111111111,0.0,6
earn910,0.0,0.0,0.0714285714286,0.0714285714286,0.0714285714286,0.714285714286,0.0,0.0714285714286,6
acq911,0.225490196078,0.00980392156863,0.078431372549,0.147058823529,0.372549019608,0.0392156862745,0.078431372549,0.0490196078431,5
earn912,0.257731958763,0.0,0.103092783505,0.113402061856,0.144329896907,0.103092783505,0.185567010309,0.0927835051546,1
earn913,0.181818181818,0.363636363636,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.0909090909091,2
earn914,0.181818181818,0.181818181818,0.0,0.0909090909091,0.0909090909091,0.454545454545,0.0,0.0,6
acq915,0.0,0.0,0.0,0.0,0.857142857143,0.0,0.142857142857,0.0,5
trade916,0.114754098361,0.016393442623,0.114754098361,0.377049180328,0.0655737704918,0.0983606557377,0.147540983607,0.0655737704918,4
acq917,0.192307692308,0.0480769230769,0.0576923076923,0.100961538462,0.461538461538,0.0192307692308,0.0673076923077,0.0528846153846,5
earn918,0.0,0.0909090909091,0.0909090909091,0.0,0.0909090909091,0.545454545455,0.0909090909091,0.0909090909091,6
acq919,0.194805194805,0.038961038961,0.142857142857,0.0779220779221,0.246753246753,0.0649350649351,0.12987012987,0.103896103896,5
acq920,0.121951219512,0.0487804878049,0.121951219512,0.0975609756098,0.390243902439,0.0975609756098,0.0243902439024,0.0975609756098,5
earn921,0.125,0.03,0.05,0.32,0.22,0.075,0.105,0.075,4
crude922,0.0740740740741,0.0,0.0740740740741,0.425925925926,0.185185185185,0.037037037037,0.111111111111,0.0925925925926,4
earn923,0.0,0.0416666666667,0.0,0.0416666666667,0.0416666666667,0.875,0.0,0.0,6
earn924,0.214285714286,0.107142857143,0.0,0.0357142857143,0.0357142857143,0.571428571429,0.0357142857143,0.0,6
acq925,0.105263157895,0.0526315789474,0.0526315789474,0.105263157895,0.482456140351,0.0438596491228,0.0877192982456,0.0701754385965,5
crude926,0.123655913978,0.0376344086022,0.0215053763441,0.123655913978,0.0806451612903,0.0215053763441,0.129032258065,0.462365591398,8
acq927,0.211267605634,0.0704225352113,0.0704225352113,0.0845070422535,0.295774647887,0.056338028169,0.12676056338,0.0845070422535,5
acq928,0.522727272727,0.0,0.136363636364,0.0681818181818,0.181818181818,0.0227272727273,0.0227272727273,0.0454545454545,1
crude929,0.0833333333333,0.0416666666667,0.0416666666667,0.1875,0.104166666667,0.0625,0.1875,0.291666666667,8
acq930,0.114285714286,0.0,0.114285714286,0.0857142857143,0.428571428571,0.0,0.171428571429,0.0857142857143,5
acq931,0.146666666667,0.0466666666667,0.146666666667,0.1,0.313333333333,0.146666666667,0.0466666666667,0.0533333333333,5
acq932,0.133333333333,0.0133333333333,0.04,0.146666666667,0.466666666667,0.0133333333333,0.0933333333333,0.0933333333333,5
earn933,0.0961538461538,0.0769230769231,0.0384615384615,0.115384615385,0.0576923076923,0.519230769231,0.0576923076923,0.0384615384615,6
